1	18.998
2	14.027
3	12.011
4	15.999
5	15.999
6	15.035
7	1.008
8	16.043
9	15.035
10	15.035
11	15.035
12	15.035
13	14.027
14	14.027
15	13.019
16	13.019
17	13.019
18	12.011
19	12.011
20	15.999
21	1.008
22	15.035
23	14.027
24	32.06
25	32.06
26	32.06
27	32.06
28	1.008
29	1.008
30	15.035
31	14.027
32	15.035
33	14.027
34	15.035
35	14.027
36	14.007
37	12.011
38	15.035
39	13.019
40	12.011
41	15.999
42	15.035
43	14.027
44	14.027
45	35.453
46	12.011
47	35.453
48	12.011
49	35.453
50	32.06
51	15.999
52	15.035
53	15.999
54	14.007
55	12.011
56	15.035
57	1
58	4.003
59	20.179
60	39.948
61	83.8
62	131.3
63	15.999
64	1.008
65	15.999
66	1.008
67	1.00E-30
68	15.999
69	1.008
70	15.999
71	1.008
72	1.00E-30
73	15.999
74	1.008
75	1.00E-30
76	15.999
77	1.008
78	14.007
79	1.008
80	12.011
81	12.011
82	12.011
83	12.011
84	12.011
85	1.008
86	12.011
87	12.011
88	12.011
89	1.008
90	12.011
91	1.008
92	12.011
93	12.011
94	12.011
95	12.011
96	15.999
97	1.008
98	1.008
99	12.011
100	12.011
101	12.011
102	12.011
103	12.011
104	15.999
105	1.008
106	18.998
107	1.008
108	12.011
109	15.999
110	1.008
111	15.999
112	1.008
113	15.999
114	1.008
115	12.011
116	12.011
117	12.011
118	1.008
119	15.999
120	12.011
121	15.999
122	15.999
123	12.011
124	12.011
125	12.011
126	12.011
127	1.008
128	15.999
129	15.999
130	1.008
131	12.011
132	1.008
133	12.011
134	1.008
135	12.011
136	1.008
137	12.011
138	1.008
139	12.011
140	12.011
141	12.011
142	32.06
143	32.06
144	32.06
145	32.06
146	1.008
147	1.008
148	12.011
149	12.011
150	12.011
151	12.011
152	12.011
153	12.011
154	12.011
155	12.011
156	12.011
157	12.011
158	12.011
159	12.011
160	12.011
161	12.011
162	12.011
163	12.011
164	32.06
165	12.011
166	12.011
167	12.011
168	35.453
169	12.011
170	12.011
171	12.011
172	12.011
173	12.011
174	12.011
175	12.011
176	12.011
177	12.011
178	15.999
179	14.007
180	14.007
181	14.007
182	1.008
183	1.008
184	12.011
185	12.011
186	12.011
187	12.011
188	12.011
189	12.011
190	15.999
191	14.007
192	1.008
193	14.007
194	12.011
195	15.999
196	1.008
197	1.008
198	12.011
199	12.011
200	12.011
201	12.011
202	12.011
203	12.011
204	14.007
205	12.011
206	35.453
207	14.007
208	12.011
209	12.011
210	15.999
211	15.999
212	1.008
213	12.011
214	15.999
215	12.011
216	12.011
217	12.011
218	12.011
219	12.011
220	15.999
221	1.008
222	12.011
223	15.999
224	1.008
225	12.011
226	12.011
227	12.011
228	12.011
229	14.007
230	14.007
231	14.007
232	1.008
233	1.008
234	12.011
235	12.011
236	12.011
237	12.011
238	12.011
239	12.011
240	12.011
241	12.011
242	12.011
243	14.007
244	1.008
245	12.011
246	14.007
247	1.008
248	12.011
249	12.011
250	12.011
251	12.011
252	14.007
253	1.008
254	14.007
255	12.011
256	14.007
257	1.008
258	12.011
259	1.008
260	12.011
261	1.008
262	14.007
263	12.011
264	14.007
265	12.011
266	12.011
267	12.011
268	1.008
269	15.999
270	1.008
271	15.999
272	1.008
273	1.008
274	12.011
275	1.008
276	14.007
277	12.011
278	14.007
279	12.011
280	12.011
281	12.011
282	1.008
283	15.999
284	14.007
285	1.008
286	1.008
287	1.008
288	1.008
289	14.007
290	12.011
291	14.007
292	12.011
293	12.011
294	12.011
295	14.007
296	12.011
297	14.007
298	1.008
299	14.007
300	1.008
301	1.008
302	1.008
303	1.008
304	14.007
305	12.011
306	14.007
307	12.011
308	12.011
309	12.011
310	1.008
311	14.007
312	1.008
313	15.999
314	12.011
315	1.008
316	12.011
317	1.008
318	12.011
319	1.008
320	14.007
321	12.011
322	14.007
323	12.011
324	12.011
325	12.011
326	1.008
327	15.999
328	1.008
329	14.007
330	1.008
331	1.008
332	1.008
333	1.008
334	12.011
335	1.008
336	30.974
337	15.999
338	15.999
339	15.035
340	12.011
341	35.453
342	12.011
343	18.998
344	35.453
345	79.904
346	126.905
347	18.039
348	6.941
349	22.99
350	39.098
351	85.468
352	132.905
353	24.305
354	40.08
355	87.62
356	137.33
357	12.011
358	1.008
359	32.06
360	12.011
361	1.008
362	15.999
363	12.011
364	1.008
365	12.011
366	14.007
367	12.011
368	1.008
369	14.007
370	1.008
371	12.011
372	1.008
373	12.011
374	1.008
375	1.00E-30
376	15.999
377	1.008
378	238.029
379	15.999
380	15.999
381	30.974
382	15.999
383	15.999
384	12.011
385	1.008
386	30.974
387	15.999
388	15.999
389	12.011
390	1.008
391	30.974
392	15.999
393	15.999
394	12.011
395	1.008
396	12.011
397	1.008
398	12.011
399	12.011
400	1.008
401	12.011
402	12.011
403	1.008
404	12.011
405	12.011
406	12.011
407	15.999
408	15.999
409	12.011
410	1.008
411	12.011
412	12.011
413	12.011
414	15.999
415	32.06
416	15.999
417	12.011
418	1.008
419	14.007
420	1.008
421	14.007
422	1.008
423	12.011
424	1.008
425	12.011
426	1.008
427	12.011
428	1.008
429	12.011
430	12.011
431	12.011
432	12.011
433	12.011
434	32.06
435	15.999
436	32.06
437	32.06
438	15.999
439	12.011
440	12.011
441	12.011
442	12.011
443	12.011
444	14.007
445	1.008
446	12.011
447	12.011
448	12.011
449	12.011
450	12.011
451	12.011
452	14.007
453	14.007
454	1.008
455	12.011
456	12.011
457	12.011
458	12.011
459	12.011
460	12.011
461	14.007
462	12.011
463	12.011
464	12.011
465	1.008
466	1.008
467	1.008
468	14.007
469	12.011
470	1.008
471	14.007
472	12.011
473	12.011
474	12.011
475	1.008
476	1.008
477	1.008
478	14.007
479	12.011
480	12.011
481	1.008
482	1.008
483	14.007
484	12.011
485	12.011
486	1.008
487	1.008
488	1.008
489	14.007
490	14.007
491	12.011
492	12.011
493	12.011
494	1.008
495	1.008
496	1.008
497	1.008
498	14.007
499	12.011
500	14.007
501	12.011
502	12.011
503	1.008
504	1.008
505	1.008
506	1.008
507	15.999
508	12.011
509	12.011
510	1.008
511	1.008
512	15.999
513	12.011
514	14.007
515	12.011
516	12.011
517	1.008
518	1.008
519	1.008
520	15.999
521	14.007
522	12.011
523	12.011
524	12.011
525	1.008
526	1.008
527	1.008
528	14.007
529	12.011
530	12.011
531	12.011
532	12.011
533	12.011
534	12.011
535	12.011
536	12.011
537	1.008
538	1.008
539	1.008
540	1.008
541	1.008
542	1.008
543	1.008
544	14.007
545	12.011
546	12.011
547	12.011
548	12.011
549	12.011
550	12.011
551	12.011
552	12.011
553	12.011
554	1.008
555	1.008
556	1.008
557	1.008
558	1.008
559	1.008
560	1.008
561	14.007
562	12.011
563	14.007
564	12.011
565	12.011
566	12.011
567	14.007
568	12.011
569	14.007
570	1.008
571	1.008
572	1.008
573	1.008
574	32.06
575	12.011
576	14.007
577	12.011
578	12.011
579	1.008
580	1.008
581	1.008
582	14.007
583	12.011
584	1.008
585	12.011
586	12.011
587	14.007
588	12.011
589	12.011
590	12.011
591	12.011
592	12.011
593	12.011
594	1.008
595	1.008
596	1.008
597	1.008
598	14.007
599	12.011
600	14.007
601	12.011
602	12.011
603	12.011
604	1.008
605	1.008
606	1.008
607	1.008
608	12.011
609	12.011
610	12.011
611	12.011
612	12.011
613	12.011
614	12.011
615	12.011
616	12.011
617	12.011
618	12.011
619	12.011
620	12.011
621	12.011
622	12.011
623	32.06
624	1.008
625	12.011
626	12.011
627	14.007
628	12.011
629	12.011
630	12.011
631	12.011
632	12.011
633	12.011
634	12.011
635	12.011
636	12.011
637	32.06
638	227
639	232.038
640	243
641	12.011
642	12.011
643	1.008
644	138.906
645	144.24
646	151.96
647	157.25
648	173.04
649	12.011
650	35.453
651	1.008
652	12.011
653	12.011
654	12.011
655	12.011
656	1.008
657	12.011
658	1.008
659	12.011
660	18.998
661	12.011
662	18.998
663	79.904
664	14.027
665	12.011
666	12.011
667	18.998
668	12.011
669	18.998
670	12.011
671	79.904
672	12.011
673	126.905
674	12.011
675	32.06
676	12.011
677	12.011
678	12.011
679	12.011
680	12.011
681	1.008
682	1.008
683	12.011
684	14.007
685	1.008
686	1.008
687	1.008
688	12.011
689	12.011
690	14.007
691	14.007
692	14.007
693	12.011
694	14.007
695	12.011
696	12.011
697	12.011
698	12.011
699	12.011
700	1.008
701	14.007
702	15.999
703	12.011
704	1.008
705	12.011
706	12.011
707	12.011
708	14.007
709	12.011
710	12.011
711	14.007
712	15.999
713	12.011
714	15.999
715	12.011
716	12.011
717	12.011
718	1.008
719	1.008
720	1.008
721	15.999
722	30.974
723	12.011
724	12.011
725	1.008
726	30.974
727	18.998
728	14.007
729	15.999
730	14.007
731	14.007
