557	0.133
558	0.113
559	0.114
560	0.157
561	-0.76
562	0.679
563	-0.788
564	0.736
565	0.038
566	0.343
567	-0.642
568	0.452
569	-0.682
570	0.024
571	0.101
572	0.086
573	0.413
574	-0.03
575	0.242
576	-0.515
577	0.228
578	-0.299
579	0.101
580	0.068
581	0.205
582	-0.951
583	0.965
584	-0.014
585	0.13
586	0.052
587	-0.599
588	0.392
589	-0.348
590	0.02
591	-0.042
592	0.347
593	-0.196
594	0.032
595	0.146
596	0.108
597	0.14
598	0.122
599	0.166
600	-0.58
601	0.173
602	-0.395
603	-0.199
604	0.118
605	0.093
606	0.208
607	0.098
608	-0.139
609	-0.079
610	0.099
611	-0.168
612	-0.108
613	-0.189
614	-0.129
615	-0.169
616	-0.109
617	-0.138
618	-0.078
619	-0.025
620	0.035
621	-0.038
622	0.022
623	-0.334
624	0.255
625	0.523
626	0.5
627	-0.14
628	0.2275
629	0.14
630	-0.008
631	0.588
632	-0.103
633	-0.332
634	0.04
635	0.342
636	-0.05
637	-0.205
638	3
639	4
640	3
641	0.619
642	-0.395
643	0.174
644	3
645	3
646	3
647	3
648	3
649	-0.344
650	-0.628
651	0.2
652	-0.12
653	-0.06
654	0
655	-0.23
656	0.03
657	-0.099
658	0.099
659	0.22
660	-0.22
661	0.13
662	-0.13
663	-0.22
664	0.22
665	0.15
666	0.45
667	-0.2
668	0.2
669	-0.2
670	0.2
671	-0.2
672	0.1
673	-0.1
674	0.055
675	-0.22
676	0.065
677	0.013
678	-0.106
679	-0.09
680	-0.119
681	0.141
682	0.129
683	0.827
684	-0.885
685	0.426
686	0.465
687	0.119
688	-0.02
689	0.04
690	-0.62
691	-0.785
692	-0.785
693	0.55
694	-0.56
695	0.46
696	-0.08
697	-0.02
698	0.04
699	0.1
700	0.06
701	0.54
702	-0.37
703	0.02
704	0.06
705	0.08
706	0.14
707	0.2
708	0.65
709	0.09
710	0.035
711	-0.9
712	-0.5
713	0.86
714	-0.45
715	0.21
716	0.16
717	-0.1
718	0.03
719	0.03
720	0.06
721	-0.78
722	0.9684
723	-0.5081
724	-0.008
725	0.172
726	1.34
727	-0.39
728	0.794
729	-0.598
730	-0.9
731	-0.78
732	-0.63
733	0
734	0.02
735	0.03
736	0.06
737	0.08
738	0.09
739	0.36
740	0.38
741	0.06
742	0.12
743	0.18
744	0.14
745	0.15
746	0.18
747	0.2
748	0.21
749	0.115
750	0.175
751	0.235
752	0.195
753	0.1525
754	0.135
755	-0.21
756	0.2
757	0.01
758	0.01
759	0.01
760	0.06
761	0.45
762	0.48
763	0.51
764	-0.655
765	0.39
766	-0.5
767	-0.56
768	-0.6
769	0
770	-0.1
771	0.29
772	0.09
773	0.15
774	0.21
775	0.27
776	0.096
777	-0.039
778	0.027
779	0.011
780	0.074
781	-0.029
782	0.7
783	-0.352
784	-0.709
785	0.317
786	-0.22
787	0.02
788	0.1
789	0.12
790	0.22
791	0.36
792	0.24
793	0.12
794	0.48
795	-0.12
796	0.25
797	0.15
798	-0.08
799	-0.106
800	-0.2
801	-0.006
802	0.103
803	0.097
804	0.2
805	-0.2
806	-0.006
807	0.103
808	0.097
809	0.2
810	-0.08
811	-0.08
812	-0.08
813	0.1
814	-0.25
815	0.6
816	-0.15
817	-0.025
818	-0.045
819	0.145
820	0.888
821	1.003
822	-0.658
823	-0.634
824	0.411
825	-0.442
826	0.435
827	0.225
828	0.255
829	-0.034
830	0.003
831	0.3
832	-0.04
833	-0.0575
834	2
835	-0.07
836	0.03
837	0.13
838	-0.13
839	0.1
840	-0.685
841	0.155
842	-0.1
843	-0.427
844	0.218
845	0.6
846	-0.6
847	-0.36
848	0
849	0.06
850	0.12
851	0.18
852	0.06
853	0.57
854	-0.57
855	0
856	0.02
857	-0.04
858	0
859	0.06
860	-0.07
861	-0.14
862	0.17
863	0.11
864	0.15
865	0.17
866	1
867	0.85
868	0.7
869	0.55
870	-0.1
871	-0.43
872	-0.37
873	-0.31
874	-0.25
875	-1
876	-1
877	-1
878	-1
879	1
880	1
881	1
882	1
883	1
884	2
885	2
886	2
887	2
888	-0.05
889	0.05
890	0.15
891	0.25
892	0.1
893	0.115
894	0.135
895	0.015
896	0.155
897	0
898	-0.115
899	0.15
900	-0.25
901	-0.1
902	0.05
903	-0.1
904	0.2
905	-0.25
906	0.088
907	-0.222
908	-0.148
909	0.19
910	0.074
911	0.074
912	-0.16
913	0.16
914	0
915	-0.23
916	-0.683
917	0.418
918	-0.7
919	0.435
920	-0.73
921	0.465
922	0.06
923	0.005
924	-0.07
925	0.08
926	-0.06
927	0.1
928	-0.06
929	0.1
930	0.18
931	0.12
932	0.75
933	-0.55
934	-0.45
935	-0.03
936	0.085
937	-0.344
938	0.06
939	0.03
940	-0.25
941	-0.1
942	0.05
