606	70	108.7
607	70	116
608	70	120
609	70	121.5
610	70	123.3
611	35	120
612	63	120
613	70	108.7
614	70	117.3
615	70	123.5
616	70	128.6
617	70	128.6
618	35	119.1
619	70	108.7
620	70	123.3
621	85	119.4
622	75	120
623	75	120
624	85	119.4
625	35	120
626	85	120
627	35	126.9
628	63	106.4
629	70	107.4
630	35	120
631	63	120
632	70	124
633	35	128.2
634	70	111.8
635	70	124.1
636	85	120
637	70	124
638	10	90
639	35	120
640	2	90
641	35	120
642	70	118.7
643	70	124
644	35	123.3
645	85	117
646	2	90
647	35	120
648	70	124
649	70	124
650	35	106
651	35	122
652	35	120
653	70	124
654	70	124
655	40	109.5
656	50	109.5
657	50	109.5
658	80	109.5
659	80	109.5
660	92.6	111.55
661	92.6	111.55
662	33	109.5
663	35	109.5
664	35	109.5
665	37.5	110.7
666	35	109.5
667	50	109.5
668	50	109.5
669	50	113
670	10	100
671	43.6	109.5
672	10	100
673	55	114
674	35	109.5
675	35	109.5
676	35	109.5
677	35	109.5
678	35	109.5
679	10	100
680	50	118
681	35	113
682	35	118.4
683	35	120
684	50	123.2
685	50	123.2
686	50	123.2
687	35	118.4
688	35	118.4
689	35	120
690	35	120
691	35	120
692	70	120.5
693	70	120
694	5	120
695	35	113
696	50	118
697	70	117
698	70	120.5
699	70	117
700	70	117
701	5	119.8
702	70	118.6
703	70	118.6
704	70	111
705	70	112.2
706	70	111
707	70	117
708	70	114
709	70	126.4
710	35	116.8
711	35	119.2
712	70	121.6
713	35	118
714	70	125.2
715	70	125.2
716	30	125.8
717	70	125.8
718	56	113.1
719	56	118.4
720	70	118.4
721	70	118.4
722	30	128.8
723	70	105.4
724	70	109.8
725	70	128.8
726	35	123.1
727	35	120
728	56	113.1
729	70	109.8
730	35	120
731	56	113.1
732	70	109.8
733	70	109.8
734	70	109.8
735	70	111.6
736	35	120
737	70	109.8
738	70	116
739	35	115.45
740	70	115.5
741	70	119.3
742	70	123.3
743	70	129.1
744	35	115.45
745	70	120
746	85	134.9
747	70	126.2
748	70	106.2
749	70	110.6
750	70	111
751	70	120
752	70	127.7
753	70	127.7
754	85	117.3
755	85	119.2
756	70	111
757	70	126.2
758	70	130
759	70	132.4
760	85	134.9
761	85	134.9
762	85	108.8
763	85	116.2
764	85	116.2
765	70	130
766	70	107.3
767	70	107.7
768	85	108.8
769	85	134.9
770	85	134.9
771	70	106.2
772	70	126.2
773	70	125.2
774	10	125
775	10	125
776	70	103.8
777	10	125
778	70	109
779	70	110
780	70	110
781	70	104.1
782	70	110
783	70	104.1
784	70	105.3
785	35	120
786	35	120
787	70	113.9
788	35	123.05
789	35	123.05
790	35	120
791	35	123.05
792	70	113.9
793	45	102.6
794	100	108.23
795	45	109.5
796	45	102.6
797	45	102.6
798	45	109.5
799	100	108.23
800	45	109.5
801	45	109.5
802	45	109.5
803	45	108.23
804	45	109.5
805	100	108.23
806	140	119.9
807	33	109.47
808	33	109.47
809	150	180
810	62	98.9
811	62	102
812	75	96.4
813	74	108.7
814	74	108.9
815	104	119
816	100	103
817	120	107
818	62	102
819	74	108.9
820	62	102
821	74	107.2
822	75	96.4
823	100	103
824	62	102
825	35	126.8
826	70	128.6
827	70	128.6
828	35	126.8
829	70	125
830	70	125
831	85	106.4
832	70	132.8
833	70	132.8
834	70	104.4
835	85	122.7
836	85	122.7
837	70	125
838	70	125
839	70	120.2
840	35	117
841	35	125
842	35	120
843	70	120
844	70	125
845	70	125
846	70	126.2
847	35	120
848	70	115
849	70	115
850	70	120
851	70	125
852	70	126.1
853	70	126.2
854	70	120
855	70	120
856	70	122
857	70	130
858	70	106.2
859	70	127.7
860	35	120
861	70	111
862	70	124.5
863	35	128.2
864	70	111
865	70	130.7
866	70	125
867	70	121.6
868	70	125
869	35	113.4
870	35	125
871	35	130.7
872	35	130.7
873	70	110
874	35	121.6
875	70	121.6
876	70	121.6
877	85	120
878	35	120
879	70	118.9
880	35	120
881	70	108.7
882	35	130.7
883	70	106.3
884	70	108
885	70	111
886	70	130.7
887	70	120
888	70	120
889	70	120
890	70	121.6
891	70	121.6
892	35	132.1
893	70	107.7
894	70	110.6
895	70	111
896	70	111.9
897	70	132.1
898	70	132.1
899	70	132.1
900	85	120
901	35	120
902	70	121.6
903	35	130.7
904	70	106.3
905	70	130.7
906	63	120
907	70	124
908	63	120
909	63	120
910	63	120
911	63	120
912	70	124
913	63	120
914	63	120
915	35	120
916	35	126.8
917	70	128.6
918	35	125.7
919	35	126.8
920	70	103.8
921	70	110.4
922	70	125
923	70	125
924	70	130
925	85	106.4
926	70	125.7
927	35	127.5
928	70	107.3
929	70	107.3
930	70	127.5
931	70	103.8
932	35	128.6
933	35	118.9
934	70	118.9
935	70	118.9
936	70	111.9
937	80	134
938	70	91
939	80	134
940	55	127
941	50	94
942	50	126
943	35	108
944	35	114.3
945	35	114.3
946	35	114.3
947	37.5	108
948	35	109.5
949	37.5	110
950	70	117
951	35	111
952	55	109
953	30	79.2
954	37.5	117.2
955	37.5	117.2
956	37.5	117.2
957	37.5	126
958	55	128
959	63	85
960	63	114
961	80	89
962	172.8	120
963	144	120
964	35	109.5
965	43.6	106.4
966	50	112.5
967	50	120.5
968	80	117.5
969	80	117.5
970	80	125
971	10	109.5
972	10	109.5
973	45	109.5
974	70	117.6
975	70	117.6
976	35	119.2
977	35	119.2
978	70	121.2
979	70	121.6
980	70	117.6
981	70	121.2
982	30	125.8
983	70	125.8
984	70	125.8
985	70	125.8
986	70	125.8
987	30	128.8
988	70	105.4
989	70	128.8
990	70	128.8
991	70	128.8
992	70	128.8
993	20	109.5
994	20	109.5
995	50	118
996	50	121.9
997	35	110.5
998	60	110
999	60	100
1000	60	110
1001	35	110.5
1002	35	109.5
1003	35	110.5
1004	35	109.5
1005	35	110.5
1006	35	110.5
1007	35	110.5
1008	50	112
1009	35	123.3
1010	35	120
1011	70	124
1012	35	120
1013	70	124
1014	70	124
1015	85	117
1016	160	180
1017	160	180
